APOGEE_ID,TELESCOPE,FIELD,SNR,STARFLAG,ASPCAPFLAG,VHELIO_AVG,TEFF,LOGG,FE_H
2M18203235-1818058,apo25m,014-02,192.31915,0,0,86.24114,3618.8906,0.52700186,-0.20833
2M03053647+0035206,apo25m,178-48_MGA,274.25552,0,0,175.43887,4810.4873,2.4789011,-0.36087
2M05191353+2333012,apo25m,180-08,174.12152,0,0,-0.31239182,5113.7056,3.2453423,-0.18008
2M06491356+2037556,apo25m,195+08,217.04546,0,0,50.706036,4773.611,2.4872859,-0.013796
2M13355871-1241146,apo25m,K2EB_C06_320+48_btx,279.01514,0,0,54.43586,4765.9487,3.1909318,0.21513
2M07455141+1748540,apo25m,202+21_MGA,320.96307,0,0,35.613758,4822.3936,2.537891,-0.36641
2M07042194-1147459,apo25m,225-04,274.20193,0,0,91.17724,4592.045,2.2262862,-0.15073
2M14192282-6800303,lco25m,311-06,103.738304,0,0,24.97002,4646.302,2.436366,-0.082436
2M21212686+4618597,apo25m,090-04,887.867,0,0,-81.88602,3632.4705,0.78851783,-0.20486
2M20444998+3325508,apo25m,075-06,195.19527,0,0,-68.222946,4111.1826,1.2277787,-0.58429
2M07493754-6851216,lco25m,280-20-O_TESS,138.26505,0,0,61.926414,4707.302,2.476135,0.12487
2M19345627+2938278,apo25m,064+06,246.76103,0,0,-6.637102,4522.9224,2.1582522,-0.1069
2M05130252+2314155,apo25m,180-08-RV,536.3139,0,0,21.088402,4921.794,2.5342033,-0.19321
2M10445039+5117120,apo25m,160+56_MGA,243.71124,0,0,-57.44055,4360.9023,1.9339352,-0.31712
2M08270287+2351132,apo25m,199+30_MGA,172.05377,0,0,-43.329548,6031.552,4.170246,-0.38812
2M08541194-0105261,apo25m,229+26_btx,111.02952,0,0,57.27861,4971.2695,3.1048589,-0.36334
2M05153485+2525092,apo25m,180-08,415.93292,0,0,8.759251,4693.2026,2.5444171,-0.1076
2M17370602-2510341,apo25m,002+04,136.585,0,0,-113.331795,3668.207,1.0029659,0.24174
2M16024878-2204458,lco25m,351+23-O,121.82344,0,0,-14.367413,4604.402,1.7312512,-0.70002
2M18033467-2653453,lco25m,003-03-C,115.94556,0,0,116.72537,3906.961,1.8025479,0.45165
2M15421560+3031163,apo25m,047+52_MGA,608.58844,0,0,-11.032698,6229.7534,4.1676197,0.064042
2M02412282+5329326,apo25m,140-06,899.8892,0,0,-48.11247,4141.5586,1.1836629,-0.49248
2M17222057-1413549,lco25m,010+12,569.96655,0,0,4.550978,4546.2324,2.273224,-0.43349
2M18141449-0407109,apo25m,025+06,121.87893,0,0,34.308994,4858.8936,2.4428234,-0.36872
2M17352522-0451566,lco25m,020+14,230.35292,0,0,-31.405413,4718.2324,2.4449735,0.076428
2M06591590-6044445,lco25m,270-23-O,157.07385,0,0,42.919582,4885.644,2.4810882,-0.2986
2M16532364-3931565,lco25m,345+02,101.05046,0,0,-109.65088,4108.0522,1.8456316,0.27175
2M10302192+3646138,apo25m,188+58_MGA,167.99635,0,0,4.797632,6008.208,4.079473,-0.24265
2M05273664+6707037,apo25m,146+18_btx,238.02565,0,0,-85.42723,4563.8584,2.2671146,-0.2979
2M04452090+4500192,apo25m,161+00,670.1348,0,0,-36.72475,3889.6318,0.94009763,-0.45575
2M08013588+2307429,apo25m,198+26_MGA,108.6384,0,0,49.664654,4279.9165,1.4501984,-0.52843
2M07261548+0210166,apo25m,214+08,108.22245,0,0,8.422703,4945.0503,2.4935195,-0.36452
2M18411251-1238062,lco25m,020-04,106.53412,0,0,25.343893,3877.1367,1.241148,0.14701
2M05204696+3808505,apo25m,169+00,384.72787,0,0,-41.48912,4065.6274,1.3820035,-0.16431
2M04275274-6617376,lco25m,278-39-O_TESS,787.46497,0,0,-14.090176,4476.5215,2.047238,-0.40316
2M08285285-1703525,lco25m,240+12,684.5688,0,0,58.520817,4751.038,2.480538,-0.17489
2M18050192-3004049,lco25m,002-04,207.20724,0,0,-146.18965,3670.9302,0.71157736,-0.1304
2M17084202-6004254,lco25m,330-12,159.71036,0,0,-40.525146,4627.6196,2.4061956,0.027143
2M07390810-7205557,lco25m,283-22-O_TESS,606.8453,0,0,29.668585,3856.3362,1.0878761,-0.070065
2M17122752-2434154,apo25m,000+08,432.34637,0,0,-53.6954,3682.8755,0.6627919,-0.83811
2M05244534-2444012,lco25m,M79,293.43564,0,0,50.016556,4792.036,2.5334659,-0.48476
2M18070476-3114186,apo25m,BRAVAFREE_000-05,122.460144,0,0,-22.196144,4494.253,1.7729347,-0.72665
2M05375093+4629152,apo25m,165+08,237.32997,0,0,8.714443,4898.5024,2.625032,-0.38331
2M08272786+1054358,apo25m,K2_C18_214+26_btx,349.75412,0,0,24.142044,4737.5757,2.2676654,-0.22078
2M07511013+1358031,apo25m,208+20_MGA,172.46095,0,0,93.71352,4641.3022,2.5922616,-0.072993
2M07180234-6117414,lco25m,273-20-O_TESS,175.26604,0,0,29.951956,4946.1787,2.4125206,-0.47584
2M16212253+2952195,apo25m,048+44_MGA,207.00862,0,0,-25.433693,4296.629,2.0101264,-0.0091524
2M06542758+1736159,apo25m,198+08,136.7872,0,0,32.647205,4989.9614,2.509939,-0.3884
2M06431898+0230506,apo25m,210+00,154.60062,0,0,-1.6488149,5041.094,3.1719,-0.17448
2M04255174+6048449,apo25m,146+08,191.9032,0,0,-52.847404,4974.519,2.4297426,-0.44853
2M04535406+4547460,apo25m,161+00,892.5344,0,0,3.757718,3905.2163,0.9628027,-0.33615
2M18074426-2611414,lco25m,005-02,334.06726,0,0,24.333908,3711.3364,1.1406853,0.18015
2M19163778+0933330,apo25m,045+00,238.85939,0,0,42.52511,4124.5312,1.7356362,0.1834
2M11101272-7311268,lco25m,296-12,873.25446,0,0,22.440342,3857.9966,0.9474729,-0.59201
2M18323756-3434369,lco25m,000-12,1073.8615,0,0,36.325375,4381.619,2.112176,0.13473
2M06531417-2942588,lco25m,240-12,135.47794,0,0,44.46713,4756.658,3.0255613,0.12022
2M18151030-1150290,apo25m,018+02,183.90895,0,0,43.270077,3431.5881,0.3891021,-0.054368
2M19500181+1753446,apo25m,M71,122.53402,0,0,-22.214186,4591.9736,2.7062871,0.2311
2M17381255-0515101,lco25m,020+14,123.91722,0,0,-51.711838,4617.6646,2.4523451,-0.32459
2M07110346-7426076,lco25m,286-25-O_TESS,234.80254,0,0,21.135971,4213.3604,1.7127075,-0.28633
2M06444340+4652399,apo25m,169+18_btx,464.13794,0,0,-60.1274,4384.822,1.8678489,-0.4626
2M05432482-5617019,lco25m,265-31-O_TESS,135.86168,0,0,24.555956,4983.18,3.32729,-0.17235
2M14472745-5942053,lco25m,317+00,116.99859,0,0,-13.950067,4659.527,2.8079228,0.17129
2M07323453+2124280,apo1m,hip,116.29876,0,0,16.245104,4967.739,2.8281598,-0.054372
2M17094913+3325566,apo25m,057+35_MGA,220.22874,0,0,7.627188,4724.7617,2.4952962,-0.12381
2M16453723+6220039,apo25m,CVZ_OB13_btx,230.75629,0,0,-19.864418,5450.037,4.4930525,0.090817
2M09375877+4714168,apo25m,171+48_MGA,635.07434,0,0,26.776146,4668.059,2.3387024,-0.018553
2M07420792-7118306,lco25m,283-22-O_TESS,153.44913,0,0,-9.159688,4789.5337,2.8880484,0.21208
2M07332788-1911241,apo25m,235+00,135.24162,0,0,73.32637,4999.5825,3.3195982,-0.03061
2M18174885+5708147,apo25m,CVZTILE_086+27_btx,385.17657,0,0,-74.39539,4061.659,1.3563099,-0.22974
2M13261121-4730522,lco25m,Omegacen2,116.211784,0,0,234.20377,4929.0186,2.1236928,-1.4828
2M13543494-5554345,lco25m,311+06,109.38468,0,0,-5.474132,4664.2876,2.5424533,-0.01765
2M13014091+4710570,apo25m,115+71_MGA,139.78796,0,0,-18.51319,6098.643,3.9368181,0.00061059
2M07110566+0630381,apo25m,210+08,172.21161,0,0,35.57014,5054.083,3.0804865,-0.20743
2M06074775-0528222,apo25m,214-12,200.63045,0,0,31.465336,5039.7827,2.8268886,0.066995
2M07320577-0826509,apo25m,225+04,119.33812,0,0,93.960205,4691.932,2.5944304,-0.047936
2M19221919+4123002,apo25m,K17_072+13,280.9423,0,0,-35.819878,3858.9858,0.98921067,-0.065952
2M19275853+3803252,apo25m,K21_071+10,474.5503,0,0,-20.4192,4924.667,3.0637465,0.048997
2M16351486+2410244,apo25m,042+41_MGA,158.35973,0,0,-29.738756,6013.872,4.3615284,-0.046212
2M17333086-3927112,lco25m,350-04,125.92277,0,0,-85.25059,4721.3823,1.754456,-0.93637
2M05244900+1440011,apo25m,191-12,141.06105,0,0,26.16036,4765.6553,3.02495,0.2148
2M19245446+4916548,apo25m,K05_080+14,274.94644,0,0,-17.27702,5728.6523,3.8428319,0.24015
2M18493414-0238432,apo25m,030+00,1134.9895,0,0,-7.970313,3562.505,0.793508,0.048552
2M12112155-7514398,lco25m,300-12,246.5178,0,0,25.943975,4655.3047,2.1545708,-0.27591
2M03011699+0116401,apo25m,176-49_MGA,132.82996,0,0,19.87663,5052.3545,3.383926,-0.23629
2M19120058-0559286,apo25m,030-08,279.53818,0,0,72.007034,4316.5474,1.9394944,-0.24309
2M06330556+1624493,apo25m,195+04,146.46735,0,0,31.635864,4889.768,2.4466095,-0.26959
2M17304352-2330571,apo25m,003+05,110.58037,0,0,-66.9645,4182.3877,1.7182317,0.032994
2M10292769-5832307,lco25m,285+00,135.57307,0,0,9.793889,4537.809,2.4812536,0.12964
2M19445819+4419050,apo25m,K15_077+10,288.34506,0,0,-28.306038,4978.863,2.8202844,0.014205
2M19015743+4257491,apo25m,K12_074+15,168.63802,0,0,-9.401332,4802.4175,2.50701,-0.14042
2M21001774+0029153,apo25m,048-27_MGA,633.02527,0,0,-23.896946,4817.033,2.4784234,-0.2152
2M08030700+4537083,apo1m,hip,156.6253,0,0,-0.50250703,4803.082,3.1110077,0.10956
2M05070148+4922119,apo25m,160+06,278.6595,0,0,-5.83468,4908.197,2.5865285,-0.12051
2M12575467+2835324,apo25m,045+89_MGA,306.42386,0,0,-19.543694,4688.3145,2.331891,-0.13926
2M06313347-6045599,lco25m,269-26-O_TESS,200.99792,0,0,36.644993,4798.3525,2.3992603,-0.22689
2M17582205-2630546,apo25m,004-02,145.7705,0,0,25.0115,3503.0813,0.87973446,0.23724
2M19360994+4643236,apo25m,K10_079+12,192.33398,0,0,13.509417,5041.448,3.2705731,-0.1707
2M19201103-2931596,apo25m,K2_C7_009-18,181.74371,0,0,-168.53703,4588.9707,1.2988861,-1.9108
2M06295289+1804326,apo25m,195+04,136.59091,0,0,79.55999,4997.336,2.5978308,-0.23733
2M08122043+7752398,apo25m,135+30,184.69649,0,0,-17.213045,4554.338,2.2512674,-0.16889
2M07034099-7457428,lco25m,286-25-O_TESS,154.3488,0,0,34.675827,5902.1533,4.315592,0.075888
2M18151603-1541430,lco25m,015+00,326.20428,0,0,30.11843,4399.3477,2.0349088,0.19248
2M19085900+5101168,apo25m,K01_082+17,183.13986,0,0,29.318398,4806.778,2.396781,-0.69535
2M09454646+0253555,apo25m,234+40_MGA,192.61511,0,0,46.437798,4882.881,2.875031,-0.39483
2M04051437-6930057,lco25m,284-39,198.97598,0,0,83.1417,4681.0747,2.3966472,-0.14854
2M04033596+3747280,apo25m,160-12,248.241,0,0,-28.911036,4496.0146,1.7788141,-0.42722
2M17283703+6429244,apo25m,CVZTILE_095+34_btx,217.91951,0,0,-28.248236,4707.1973,2.3866827,-0.0097337
2M09134125-0049457,apo25m,232+30_btx,270.84656,0,0,130.00076,4838.04,2.8134117,-0.47913
2M17105753-3939217,lco25m,347+00,530.2656,0,0,-1.5017012,4706.7812,2.513367,0.16933
2M00354278-7315582,lco25m,SMC3,100.68768,0,0,144.25826,4055.0432,0.76504314,-0.93991
2M22335153-1005252,apo25m,K2_C3_056-54,418.3961,0,0,-21.80436,6157.785,3.8256211,-0.32252
2M03392784+3059202,apo25m,IC348,223.8583,0,0,49.032143,4803.28,2.5139499,-0.095234
2M18032479-0255260,lco25m,025+10,121.43988,0,0,16.028269,4498.281,2.6837797,0.39698
2M07022975-5742062,lco25m,269-22-O_TESS,120.1571,0,0,-7.166991,4722.454,2.4176974,-0.063726
2M00560021+6245305,apo25m,124+00,756.328,0,0,-115.08468,3555.8572,0.59805477,-0.26479
2M19374399+4340391,apo25m,K15_077+10,274.6377,0,0,-57.9049,3817.229,1.0783486,-0.27461
2M16354679+6223018,apo25m,CVZTILE_092+39_btx,349.69415,0,0,-17.092775,6153.8955,4.330038,-0.10226
2M01131142-7338425,lco25m,SMC5,107.35991,0,0,109.10395,4219.5117,0.88473773,-0.84108
2M03574316+1134284,apo25m,180-30,207.99129,0,0,82.789894,4544.0684,2.2183616,-0.50067
2M05254483-7402460,lco25m,286-32-O_TESS,132.9196,0,0,54.4369,4497.553,3.0200224,-0.0026254999
2M19135341-0109259,apo25m,034-06,173.07169,0,0,46.334717,4390.0107,2.2999375,0.18292
2M06200826-6201490,lco25m,271-26-O,411.69876,0,0,41.977245,3961.767,1.1780925,-0.4602
2M16131382+5150203,apo25m,080+45_MGA,559.4427,0,0,-53.898697,4698.567,2.7555842,-0.06776
2M18534526-3039557,lco25m,M54SGRC-2,193.78072,0,0,140.836,3995.0127,0.90376496,-0.46032
2M00444568+0516465,apo25m,K2_C8_122-57_btx,319.09204,0,0,-12.640159,6003.3496,3.848886,0.023258
2M12545321+2557178,apo25m,350+87_MGA,325.28717,0,0,-42.16366,4725.456,2.4944825,-0.037331
2M16460826-1911167,apo25m,K2_C2_000+16,178.62257,0,0,-22.208536,4584.791,2.4052553,0.2924
2M15575581-2536123,apo25m,K2_C2_348+21_btx,118.07991,0,0,44.474857,4684.8633,2.4437404,-0.28269
2M09083482-4821457,lco25m,270+00,102.68576,0,0,34.81821,4738.371,2.4566157,0.055829
2M19122630-0134363,apo25m,034-06,113.03403,0,0,153.14732,4611.4644,2.4182913,0.23186
2M18510720+4324266,apo25m,K08_073+19,121.60234,0,0,-2.3419118,4787.8687,2.3974905,-0.1335
2M18091483-3139580,lco25m,001-05-O,465.46246,0,0,41.970604,4218.2476,1.5937698,-0.52941
2M04443513+3906003,apo25m,165-04,199.7337,0,0,-8.943831,4568.786,1.5683374,-0.5176
2M07460453+4343090,apo25m,174+28_MGA,291.93857,0,0,1.7273991,4824.059,2.428911,-0.42681
2M00443263+0822238,apo25m,K2_C8_119-55_btx,358.09933,0,0,-23.602083,4934.6387,2.800478,-0.48041
2M02135702+6624022,apo25m,131+04,148.81584,0,0,-96.65824,4895.6084,2.681943,-0.033345
2M00330979-7251523,lco25m,47TUC,449.16867,0,0,19.202337,6308.707,3.8697076,-0.095047
2M13270589-4727032,lco25m,Omegacen2,373.60477,0,0,240.95251,4520.3994,1.0330291,-1.6833
2M06251506+1247095,apo25m,199+00,459.73727,0,0,81.2696,4064.8218,1.320466,-0.20515
2M19131687+5831195,apo25m,CVZ_OB03_btx,174.55656,0,0,20.257208,4864.962,2.5271459,-0.22048
2M05032983+3455134,apo25m,169-04,159.75998,0,0,14.257529,4953.053,2.5301878,-0.5548
2M06042011-6541089,lco25m,LMC18,136.8318,0,0,315.5679,3906.72,0.61884594,-0.69338
2M05305051-6909179,lco25m,279-32-O,388.0604,0,0,121.16311,4374.504,1.8619084,-0.51315
2M07542699+2016278,apo25m,202+23_MGA,105.16276,0,0,14.153029,4992.9736,3.2952335,0.049905
2M05071274+4718448,apo25m,161+04,517.6313,0,0,-4.988304,4160.239,1.5457807,-0.1366
2M05345778-5655018,lco25m,265-33-O_TESS,507.46646,0,0,1.739759,4580.141,2.3129191,0.085507
2M17553293+5933178,apo25m,CVZTILE_089+30_btx,183.10616,0,0,-47.041477,4750.6265,3.098435,0.10159
2M08143561-1330203,apo25m,235+12,355.27148,0,0,127.04304,4147.16,1.5446002,-0.26676
2M04005435+3713351,apo25m,160-12,208.95149,0,0,-71.54468,4691.818,2.4230068,0.05835
2M19272841+3823596,apo25m,N6791,888.4386,0,0,-60.10727,4137.89,1.4001579,-0.39931
2M18564481-2800170,lco25m,SGRC-4,401.91766,0,0,-95.02073,4599.6636,2.3681002,-0.26649
2M07434970+4628209,apo25m,172+27_MGA,264.8292,0,0,16.736095,4726.501,2.9643269,0.1296
2M04481097-7110160,lco25m,284-36-O_TESS,293.69916,0,0,40.146088,4804.245,2.3972058,-0.38057
2M19375349+4506322,apo25m,K10_079+12,116.74028,0,0,-7.8152003,4709.951,2.8525665,-0.083332
2M21590097-4715347,lco25m,JHelum1,314.06033,0,0,59.955486,4871.9717,3.0066214,-0.07465
2M03052994+4835038,apo25m,146-08,524.01416,0,0,13.280465,5052.0215,2.5738752,-0.38709
2M16542423+3309439,apo25m,056+39_MGA,237.22491,0,0,-37.684258,4499.0117,2.3458655,0.29907
2M18580126+4014342,apo25m,K13_071+16,464.2784,0,0,2.4530845,4619.6694,2.5208342,0.065306
2M16281260+3615437,apo25m,058+44_MGA,504.8072,0,0,-208.89572,4475.216,1.9124157,-0.68922
2M07363338-6311140,lco25m,275-19-O_TESS,129.42915,0,0,15.077748,4959.667,2.2829268,-0.65853
2M18475380+6014505,apo25m,CVZ_OB07_btx,638.08734,0,0,-38.34729,4750.1313,2.6155858,-0.042164
2M18532428+4147473,apo25m,K13_071+16,361.57928,0,0,-8.524368,4126.7095,1.290201,-0.43961
2M07480028+4435147,apo25m,176+29_MGA,287.1106,0,0,30.135956,6344.2725,4.162259,-0.020926
2M21490400+7047490,apo25m,109+12,236.38536,0,0,-131.68654,4597.1577,2.394692,-0.4521
2M11491418+0241425,apo25m,270+60,316.15143,0,0,-8.6942215,4702.2573,2.4612157,-0.22528
2M06204172+5338243,apo25m,160+18_btx,164.2095,0,0,-20.81582,4814.7354,2.3646066,-0.48294
2M07385041-6318477,lco25m,276-19-O,449.10376,0,0,24.057747,4833.401,2.3971803,-0.42422
2M19404788+2418243,apo25m,060+00,407.22656,0,0,3.9751925,4707.92,2.5182726,0.070565
2M11003653+4154059,apo25m,172+63_MGA,952.69324,0,0,13.791509,4508.3535,2.5886092,0.24281
2M09361807-5939419,lco25m,281-06,300.929,0,0,-7.9117527,4106.0693,1.5976169,-0.067656
2M10352890+0141466,apo25m,246+49_MGA,143.32004,0,0,-31.163034,5014.082,2.5429206,-0.4993
2M05161459-6918115,lco25m,LMC9,127.83403,0,0,291.53452,3916.2488,0.6123853,-0.7745
2M06294273+1126420,apo25m,199+00,110.24732,0,0,86.07306,4696.4644,3.0285656,0.17894
2M19520502+4511438,apo25m,K14_080+08,296.41714,0,0,-103.082085,3898.128,0.87357116,-0.63221
2M17421628-2237349,lco25m,005+04,126.724045,0,0,-131.75667,4310.298,2.0575395,0.24613
2M04515499+5033154,apo25m,158+04,133.98584,0,0,-10.166376,4432.046,1.9792001,-0.34367
2M16584415+2423464,apo25m,045+36_MGA,272.8067,0,0,-87.14355,4405.201,2.2071111,-0.16135
2M21152252+6816252,apo25m,105+12,310.1508,0,0,-52.12972,4891.2427,2.9647737,-0.19826
2M01130423+5108201,apo25m,125-12,528.0489,0,0,-80.36265,4137.6934,1.5567594,-0.15827
2M08093214+2113030,apo25m,201+26_btx,465.46097,0,0,1.4947933,4954.2666,2.5692675,-0.19818
2M05032073-5606315,lco25m,265-37-O_TESS,307.8453,0,0,33.64116,4515.425,2.6339698,0.21452
2M18563348-3109418,lco25m,Sgr_rvvar1,197.2436,0,0,150.99919,4031.0557,0.5629031,-1.3083
2M05425930-6408077,lco25m,LMC11,142.49252,0,0,283.66,3938.3774,0.66582274,-0.84375
2M16231563-4135149,lco25m,340+06,182.96428,0,0,-140.72296,3911.6558,1.3427563,-0.13247
2M19235810+0126006,apo25m,COROT2,123.61721,0,0,-66.4099,4503.202,1.6799502,-0.99862
2M07584115-2129048,lco25m,240+04,217.52394,0,0,133.50758,4083.9006,1.1480763,-0.57901
2M08030337+4051064,apo25m,178+30_MGA,678.7364,0,0,33.63674,4666.9062,2.6947896,0.09008
2M18315130+0226017,apo25m,034+06,171.11499,0,0,58.46002,3941.7305,1.29789,-0.079365
2M04241039-6334590,lco25m,275-40-O_TESS,144.39395,0,0,38.706745,4944.494,2.2354858,-0.70807
2M09155289+3249358,apo25m,191+44_MGA,262.95117,0,0,-14.183957,4960.184,2.6552134,-0.19067
2M14403982-7220028,lco25m,311-12,101.99404,0,0,-31.526876,4561.2207,2.263031,-0.37126
2M06425752+5010023,apo25m,165+18,103.58315,0,0,-62.437717,4911.1377,3.3527017,0.016398
2M19465123+4450168,apo25m,K15_077+10,165.91965,0,0,-43.06894,4395.129,2.2967165,0.15892
2M08013141+4803268,apo25m,170+31_MGA,244.07402,0,0,-52.04826,4754.088,3.104659,0.11145
2M19022157-3640360,lco25m,000-17-C,142.07518,0,0,-57.57078,4719.9805,2.4499524,-0.059312
2M05032030-7149382,lco25m,283-34-O_TESS,177.66216,0,0,4.5151525,4781.2344,3.3846278,0.23562
2M20172181+2443506,apo25m,064-06,191.653,0,0,-74.548454,3989.7988,1.1112511,-0.401
2M10424268+4506087,apo25m,170+60,265.9822,0,0,21.389137,5089.521,3.5113618,0.040429
2M02375674+4752197,apo25m,140-12,320.1152,0,0,-72.18837,4713.8784,2.3405142,-0.15576
2M13235275-4705453,lco25m,Omegacen,491.23947,0,0,30.416435,3773.7373,0.9094688,-0.53009
2M17541871-1857186,lco25m,010+04,183.17133,0,0,-9.846899,4748.9478,2.5963633,0.24221
2M12503945+5051335,apo25m,122+65_MGA,316.66843,0,0,-11.228909,5970.1646,4.1555724,-0.3292
2M19063040+3815359,apo25m,K18_070+14,333.59528,0,0,-14.411118,4919.703,2.3990402,-0.40745
2M03565036+5236413,apo25m,150+00,112.10756,0,0,-43.684326,4461.793,1.8017514,-0.32457
2M06155817-1840264,lco25m,N2204,464.2126,0,0,83.254265,4288.161,1.6675165,-0.35331
2M17053194+3253415,apo25m,055+36_MGA,319.89224,0,0,-9.303415,5005.36,3.261636,-0.15894
2M11012472+0224047,lco25m,K2_C14_251+55,223.72672,0,0,-5.7369576,4657.065,2.9220767,0.21197
2M02585354+6136188,apo25m,W5,305.8965,0,0,14.527297,6502.9497,4.2560363,-0.2016
2M06300267-7046443,lco25m,LMC17,115.76258,0,0,89.89662,4822.0615,2.4613206,-0.41049
2M17511647-2626125,apo25m,002+00,213.55501,0,0,-174.0295,3236.8752,0.52747977,0.12732
2M17230353+4841067,apo25m,075+35,393.67465,0,0,2.5774837,4792.088,2.9000428,-0.1268
2M15091801+5620257,apo25m,092+52_MGA,195.01775,0,0,3.5457335,6218.2314,4.16561,-0.33803
2M18540348-2511507,lco25m,010-12,189.96704,0,0,-42.4872,4301.3677,1.8287563,-0.4239
2M19152406-1621519,lco25m,029-12-O,229.20004,0,0,42.846222,6088.658,4.3271923,0.1149
2M04502412+2058125,apo25m,K2_C13_180-15_btx,157.61244,0,0,2.2392113,5037.78,2.4686944,-0.49104
2M06495599-0547223,apo25m,COROTA2-RV,632.7574,0,0,54.27109,4806.568,2.6933172,-0.24441
2M10585585+4920074,apo25m,160+60,540.2045,0,0,4.444831,4618.43,2.3956246,-0.28952
2M20344243+2059439,apo25m,064-12,811.5347,0,0,-0.81234777,4261.8887,1.725728,-0.18857
2M02561367+5943200,apo25m,139+00,187.30455,0,0,-88.4725,4230.4473,1.9507563,0.16005
2M15461573-4942121,lco25m,330+04,258.91537,0,0,-85.40096,3999.0093,1.161778,-0.61722
2M18273220-1043204,apo25m,020+00,146.01393,0,0,123.917206,3741.059,1.2829852,0.22766
2M04525270-7443217,lco25m,LMC3,129.3721,0,0,217.36969,3992.7512,0.7994374,-0.61287
2M18581897+6952598,apo25m,CVZTILE_102+25_btx,323.78778,0,0,-21.424541,4704.0903,2.462055,-0.097929
2M18055017-2604021,lco25m,005-02,102.50899,0,0,-128.68991,4570.9077,2.6456017,0.40577
2M07182457+0322209,apo25m,214+08,262.65204,0,0,46.21096,4717.6094,2.4039047,-0.091624
2M08522792+0128145,apo25m,226+27_MGA,340.22034,0,0,91.86179,6014.7803,4.0061374,0.17747
2M03013644+6022077,apo25m,W5,119.40034,0,0,-45.799923,5080.37,2.501851,-0.3443
2M15343172+2728182,apo25m,044+54_MGA,487.00836,0,0,19.30109,4567.614,2.071524,-0.42192
2M07124719-6609050,lco25m,278-23-O_TESS,160.52599,0,0,51.886112,4796.4644,2.43067,-0.21091
2M05563673-7710335,lco25m,288-29-O_TESS,707.61475,0,0,0.044397306,5037.8037,2.7918987,-0.1137
2M18204702-0609037,apo25m,024+03,181.48088,0,0,42.239357,4463.2363,2.3619242,0.37004
2M08055080+2226242,apo25m,200+25_MGA,132.5145,0,0,83.75299,5022.404,2.951597,-0.46773
2M07321142-6800443,lco25m,280-22-O_TESS,216.02458,0,0,15.278593,4896.3433,2.4268987,-0.35081
2M23540008+6500263,apo25m,116+04,249.6847,0,0,-84.58415,4581.3584,2.0078928,-0.12476
2M04450785+6222298,apo25m,146+12,633.41156,0,0,-18.098383,3823.795,0.801856,-0.52317
2M20344503+5445132,apo25m,090+08,152.83165,0,0,-87.063934,4246.6543,1.7262607,-0.26105
2M00525279-2634388,lco25m,N288,228.46074,0,0,-44.955486,4402.456,1.2798848,-1.2891
2M04000103+2549475,apo25m,K2_C4_168-21_btx,734.4252,0,0,-0.24099083,4812.345,2.4580035,-0.082
2M05462034-7747540,lco25m,290-30-O_TESS,229.07544,0,0,15.417634,4709.263,2.4552133,-0.46221
2M18142506+0556311,apo25m,034+12,347.5404,0,0,53.057083,3833.4954,0.9040752,-0.51531
2M01584970+6044267,apo25m,131+00,771.6075,0,0,-76.92221,3701.0383,0.804481,-0.17178
2M03292486-0533169,apo25m,192-48_MGA,937.15735,0,0,34.375313,4786.586,2.4058332,-0.18071
2M19171009-1535318,lco25m,029-12-O,279.2082,0,0,25.611795,3937.6792,1.126986,-0.5863
2M23583080+6107542,apo25m,116+00,333.21,0,0,-79.13494,4958.5806,2.4305398,-0.03078
2M05520545-7246573,lco25m,284-30-O_TESS,181.7367,0,0,-12.080435,4593.711,2.3779876,0.096314
2M16005473-2009111,lco25m,351+24-O,492.38522,0,0,-230.10933,4343.5728,1.3774858,-0.84417
2M01060580+6545526,apo25m,124+04,147.50473,0,0,-83.57758,4768.164,2.4405112,-0.13752
2M13273365-4736121,lco25m,Omegacen,342.4827,0,0,242.71315,4473.3213,0.99640316,-1.6985
2M14190406-6744022,lco25m,311-06,122.79274,0,0,32.228252,4325.189,1.591306,-0.48454
2M16442912+4237181,apo25m,066+42_MGA,179.18205,0,0,-0.10800708,4915.4023,3.0877278,-0.35783
2M06071584-6746135,lco25m,278-29-O_TESS,277.8522,0,0,16.399414,6146.223,4.30367,0.07666
2M09324260+3716411,apo25m,187+48_MGA,193.63435,0,0,9.901357,5596.151,3.7423306,-0.32068
